영상ID,UUID,인물성별,촬영장소,촬영시작,스크립트파일,시나리오번호
bf13848f7f02f488b2e1_042.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_001.txt,
bf13848f7f02f488b2e1_043.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_002.txt,
bf13848f7f02f488b2e1_044.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_006.txt,
bf13848f7f02f488b2e1_045.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_007.txt,
bf13848f7f02f488b2e1_046.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_008.txt,
bf13848f7f02f488b2e1_047.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_004.txt,
bf13848f7f02f488b2e1_048.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_005.txt,
bf13848f7f02f488b2e1_049.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_002_footage_008.txt,
bf13848f7f02f488b2e1_050.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_001.txt,
bf13848f7f02f488b2e1_051.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_002.txt,
bf13848f7f02f488b2e1_052.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_006.txt,
bf13848f7f02f488b2e1_053.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_007.txt,
bf13848f7f02f488b2e1_054.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_008.txt,
bf13848f7f02f488b2e1_055.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_004.txt,
bf13848f7f02f488b2e1_056.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_005.txt,
bf13848f7f02f488b2e1_057.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_002_footage_008.txt,
bf13848f7f02f488b2e1_058.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_001.txt,
bf13848f7f02f488b2e1_059.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_002.txt,
bf13848f7f02f488b2e1_060.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_006.txt,
bf13848f7f02f488b2e1_061.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_007.txt,
bf13848f7f02f488b2e1_062.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_008.txt,
bf13848f7f02f488b2e1_063.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_004.txt,
bf13848f7f02f488b2e1_064.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_005.txt,
bf13848f7f02f488b2e1_065.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_002_footage_008.txt,
bf13848f7f02f488b2e1_066.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_001.txt,
bf13848f7f02f488b2e1_067.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_002.txt,
bf13848f7f02f488b2e1_068.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_006.txt,
bf13848f7f02f488b2e1_069.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_007.txt,
bf13848f7f02f488b2e1_070.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_008.txt,
bf13848f7f02f488b2e1_071.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_004.txt,
bf13848f7f02f488b2e1_072.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_005.txt,
bf13848f7f02f488b2e1_073.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_002_footage_008.txt,
bf13848f7f02f488b2e1_074.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_001.txt,
bf13848f7f02f488b2e1_075.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_002.txt,
bf13848f7f02f488b2e1_076.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_006.txt,
bf13848f7f02f488b2e1_077.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_007.txt,
bf13848f7f02f488b2e1_078.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_008.txt,
bf13848f7f02f488b2e1_079.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_004.txt,
bf13848f7f02f488b2e1_080.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_005.txt,
bf13848f7f02f488b2e1_081.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_002_footage_008.txt,
bf13848f7f02f488b2e1_082.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_001.txt,
bf13848f7f02f488b2e1_083.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_002.txt,
bf13848f7f02f488b2e1_084.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_006.txt,
bf13848f7f02f488b2e1_085.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_007.txt,
bf13848f7f02f488b2e1_086.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_008.txt,
bf13848f7f02f488b2e1_087.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_004.txt,
bf13848f7f02f488b2e1_088.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_005.txt,
bf13848f7f02f488b2e1_089.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_002_footage_008.txt,
bf13848f7f02f488b2e1_090.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_001.txt,
bf13848f7f02f488b2e1_091.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_002.txt,
bf13848f7f02f488b2e1_092.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_006.txt,
bf13848f7f02f488b2e1_093.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_007.txt,
bf13848f7f02f488b2e1_094.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_008.txt,
bf13848f7f02f488b2e1_095.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_004.txt,
bf13848f7f02f488b2e1_096.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_005.txt,
bf13848f7f02f488b2e1_097.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_002_footage_008.txt,
bf13848f7f02f488b2e1_098.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_001.txt,
bf13848f7f02f488b2e1_099.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_002.txt,
bf13848f7f02f488b2e1_100.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_006.txt,
bf13848f7f02f488b2e1_101.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_007.txt,
bf13848f7f02f488b2e1_102.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_008.txt,
bf13848f7f02f488b2e1_103.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_004.txt,
bf13848f7f02f488b2e1_104.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_005.txt,
bf13848f7f02f488b2e1_105.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_002_footage_008.txt,
bf13848f7f02f488b2e1_106.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_001.txt,
bf13848f7f02f488b2e1_107.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_002.txt,
bf13848f7f02f488b2e1_108.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_006.txt,
bf13848f7f02f488b2e1_109.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_007.txt,
bf13848f7f02f488b2e1_110.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_008.txt,
bf13848f7f02f488b2e1_111.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_004.txt,
bf13848f7f02f488b2e1_112.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_005.txt,
bf13848f7f02f488b2e1_113.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_002_footage_008.txt,
bf13848f7f02f488b2e1_114.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_001.txt,
bf13848f7f02f488b2e1_115.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_002.txt,
bf13848f7f02f488b2e1_116.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_006.txt,
bf13848f7f02f488b2e1_117.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_007.txt,
bf13848f7f02f488b2e1_118.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_008.txt,
bf13848f7f02f488b2e1_119.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_004.txt,
bf13848f7f02f488b2e1_120.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_005.txt,
bf13848f7f02f488b2e1_121.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_002_footage_008.txt,
bf13848f7f02f488b2e1_122.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_001.txt,
bf13848f7f02f488b2e1_123.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_002.txt,
bf13848f7f02f488b2e1_124.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_006.txt,
bf13848f7f02f488b2e1_125.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_007.txt,
bf13848f7f02f488b2e1_126.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_008.txt,
bf13848f7f02f488b2e1_127.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_004.txt,
bf13848f7f02f488b2e1_128.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_005.txt,
bf13848f7f02f488b2e1_129.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_002_footage_008.txt,
bf13848f7f02f488b2e1_130.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_001.txt,
bf13848f7f02f488b2e1_131.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_002.txt,
bf13848f7f02f488b2e1_132.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_006.txt,
bf13848f7f02f488b2e1_133.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_007.txt,
bf13848f7f02f488b2e1_134.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_008.txt,
bf13848f7f02f488b2e1_135.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_004.txt,
bf13848f7f02f488b2e1_136.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_005.txt,
bf13848f7f02f488b2e1_137.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_002_footage_008.txt,
bf13848f7f02f488b2e1_138.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_001.txt,
bf13848f7f02f488b2e1_139.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_002.txt,
bf13848f7f02f488b2e1_140.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_006.txt,
bf13848f7f02f488b2e1_141.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_007.txt,
bf13848f7f02f488b2e1_142.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_008.txt,
bf13848f7f02f488b2e1_143.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_004.txt,
bf13848f7f02f488b2e1_144.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_005.txt,
bf13848f7f02f488b2e1_145.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_002_footage_008.txt,
bf13848f7f02f488b2e1_146.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_001.txt,
bf13848f7f02f488b2e1_147.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_002.txt,
bf13848f7f02f488b2e1_148.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_006.txt,
bf13848f7f02f488b2e1_149.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_007.txt,
bf13848f7f02f488b2e1_150.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_008.txt,
bf13848f7f02f488b2e1_151.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_004.txt,
bf13848f7f02f488b2e1_152.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_005.txt,
bf13848f7f02f488b2e1_153.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_002_footage_008.txt,
bf13848f7f02f488b2e1_154.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_001.txt,
bf13848f7f02f488b2e1_155.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_002.txt,
bf13848f7f02f488b2e1_156.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_006.txt,
bf13848f7f02f488b2e1_157.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_007.txt,
bf13848f7f02f488b2e1_158.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_008.txt,
bf13848f7f02f488b2e1_159.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_004.txt,
bf13848f7f02f488b2e1_160.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_005.txt,
bf13848f7f02f488b2e1_161.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_002_footage_008.txt,
bf13848f7f02f488b2e1_162.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_001.txt,
bf13848f7f02f488b2e1_163.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_002.txt,
bf13848f7f02f488b2e1_164.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_006.txt,
bf13848f7f02f488b2e1_165.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_007.txt,
bf13848f7f02f488b2e1_166.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_008.txt,
bf13848f7f02f488b2e1_167.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_004.txt,
bf13848f7f02f488b2e1_168.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_005.txt,
bf13848f7f02f488b2e1_169.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_002_footage_008.txt,
bf13848f7f02f488b2e1_170.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_001.txt,
bf13848f7f02f488b2e1_171.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_002.txt,
bf13848f7f02f488b2e1_172.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_006.txt,
bf13848f7f02f488b2e1_173.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_007.txt,
bf13848f7f02f488b2e1_174.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_008.txt,
bf13848f7f02f488b2e1_175.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_004.txt,
bf13848f7f02f488b2e1_176.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_005.txt,
bf13848f7f02f488b2e1_177.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_002_footage_008.txt,
bf13848f7f02f488b2e1_178.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_001.txt,
bf13848f7f02f488b2e1_179.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_002.txt,
bf13848f7f02f488b2e1_180.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_006.txt,
bf13848f7f02f488b2e1_181.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_007.txt,
bf13848f7f02f488b2e1_182.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_003_footage_008.txt,
bf13848f7f02f488b2e1_183.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_004.txt,
bf13848f7f02f488b2e1_184.mp4,bf13848f7f02f488b2e1,여성,EQ,2020-08-04,speaker_006_footage_005.txt,
8e3724d5010a1d85aacb_001.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_005.txt,
8e3724d5010a1d85aacb_002.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_006.txt,
8e3724d5010a1d85aacb_003.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_007.txt,
8e3724d5010a1d85aacb_004.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_003.txt,
8e3724d5010a1d85aacb_005.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_004.txt,
8e3724d5010a1d85aacb_006.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_005.txt,
8e3724d5010a1d85aacb_007.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_006_footage_001.txt,
8e3724d5010a1d85aacb_008.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_006_footage_008.txt,
8e3724d5010a1d85aacb_009.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_005.txt,
8e3724d5010a1d85aacb_010.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_006.txt,
8e3724d5010a1d85aacb_011.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_007.txt,
8e3724d5010a1d85aacb_012.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_003.txt,
8e3724d5010a1d85aacb_013.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_004.txt,
8e3724d5010a1d85aacb_014.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_005.txt,
8e3724d5010a1d85aacb_015.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_006_footage_001.txt,
8e3724d5010a1d85aacb_016.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_006_footage_008.txt,
8e3724d5010a1d85aacb_017.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_005.txt,
8e3724d5010a1d85aacb_018.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_006.txt,
8e3724d5010a1d85aacb_019.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_007.txt,
8e3724d5010a1d85aacb_020.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_003.txt,
8e3724d5010a1d85aacb_021.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_004.txt,
8e3724d5010a1d85aacb_022.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_005.txt,
8e3724d5010a1d85aacb_023.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_006_footage_001.txt,
8e3724d5010a1d85aacb_024.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_006_footage_008.txt,
8e3724d5010a1d85aacb_025.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_005.txt,
8e3724d5010a1d85aacb_026.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_006.txt,
8e3724d5010a1d85aacb_027.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_007.txt,
8e3724d5010a1d85aacb_028.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_003.txt,
8e3724d5010a1d85aacb_029.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_004.txt,
8e3724d5010a1d85aacb_030.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_005.txt,
8e3724d5010a1d85aacb_031.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_006_footage_001.txt,
8e3724d5010a1d85aacb_032.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_006_footage_008.txt,
8e3724d5010a1d85aacb_033.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_005.txt,
8e3724d5010a1d85aacb_034.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_006.txt,
8e3724d5010a1d85aacb_035.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_007.txt,
8e3724d5010a1d85aacb_036.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_003.txt,
8e3724d5010a1d85aacb_037.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_004.txt,
8e3724d5010a1d85aacb_038.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_005.txt,
8e3724d5010a1d85aacb_039.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_006_footage_001.txt,
8e3724d5010a1d85aacb_040.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_006_footage_008.txt,
8e3724d5010a1d85aacb_041.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_005.txt,
8e3724d5010a1d85aacb_042.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_006.txt,
8e3724d5010a1d85aacb_043.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_007.txt,
8e3724d5010a1d85aacb_044.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_003.txt,
8e3724d5010a1d85aacb_045.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_004.txt,
8e3724d5010a1d85aacb_046.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_005.txt,
8e3724d5010a1d85aacb_047.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_006_footage_001.txt,
8e3724d5010a1d85aacb_048.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_006_footage_008.txt,
8e3724d5010a1d85aacb_049.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_005.txt,
8e3724d5010a1d85aacb_050.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_006.txt,
8e3724d5010a1d85aacb_051.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_007.txt,
8e3724d5010a1d85aacb_052.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_003.txt,
8e3724d5010a1d85aacb_053.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_004.txt,
8e3724d5010a1d85aacb_054.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_005.txt,
8e3724d5010a1d85aacb_055.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_006_footage_001.txt,
8e3724d5010a1d85aacb_056.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_006_footage_008.txt,
8e3724d5010a1d85aacb_057.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_005.txt,
8e3724d5010a1d85aacb_058.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_006.txt,
8e3724d5010a1d85aacb_059.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_007.txt,
8e3724d5010a1d85aacb_060.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_003.txt,
8e3724d5010a1d85aacb_061.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_004.txt,
8e3724d5010a1d85aacb_062.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_005.txt,
8e3724d5010a1d85aacb_063.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_006_footage_001.txt,
8e3724d5010a1d85aacb_064.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_006_footage_008.txt,
8e3724d5010a1d85aacb_065.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_005.txt,
8e3724d5010a1d85aacb_066.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_006.txt,
8e3724d5010a1d85aacb_067.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_002_footage_007.txt,
8e3724d5010a1d85aacb_068.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_003.txt,
8e3724d5010a1d85aacb_069.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_004.txt,
8e3724d5010a1d85aacb_070.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_003_footage_005.txt,
8e3724d5010a1d85aacb_071.mp4,8e3724d5010a1d85aacb,여성,EQ,2020-08-04,speaker_006_footage_001.txt,
